user_id,endpoint,total_requests,successful_requests,error_4xx_requests,error_5xx_requests,total_response_time,latencies,errors_occurred,test_duration
25,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,14,16,0,9.103679418563843,"[0.20452499389648438, 0.22107315063476562, 0.20660042762756348, 0.3859896659851074, 0.19059538841247559, 0.1581416130065918, 0.15160608291625977, 0.15118169784545898, 0.15335607528686523, 0.8075406551361084, 0.24548125267028809, 0.17048096656799316, 1.4924671649932861, 0.15682697296142578, 0.1524796485900879, 0.14855742454528809, 0.20075750350952148, 1.1736178398132324, 0.196943998336792, 0.14977335929870605, 0.15941476821899414, 0.15254759788513184, 0.14830756187438965, 0.14770269393920898, 0.8915083408355713, 0.18394231796264648, 0.17326712608337402, 0.1654505729675293, 0.21346068382263184, 0.15008187294006348]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.13162660598755
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,17,13,0,9.737451553344727,"[0.1754927635192871, 0.19310998916625977, 0.1744861602783203, 2.9309773445129395, 0.15221357345581055, 0.14721035957336426, 0.15138506889343262, 0.17859983444213867, 0.17748594284057617, 0.1880202293395996, 1.2428278923034668, 0.15293359756469727, 0.14755821228027344, 0.14820456504821777, 0.1999521255493164, 0.17909693717956543, 0.20962142944335938, 0.1830120086669922, 0.1858677864074707, 0.1535935401916504, 0.1515638828277588, 0.14907145500183105, 0.9860868453979492, 0.17994356155395508, 0.18229961395263672, 0.18017292022705078, 0.1763145923614502, 0.15097784996032715, 0.1535203456878662, 0.15585112571716309]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.76294922828674
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,14,16,0,10.599658489227295,"[0.20849919319152832, 0.20973992347717285, 0.24734187126159668, 0.2696859836578369, 0.2355043888092041, 0.1453094482421875, 0.15142297744750977, 0.15164780616760254, 0.4547104835510254, 0.15698957443237305, 0.26510119438171387, 0.22950983047485352, 2.3503966331481934, 0.4584476947784424, 0.15975713729858398, 0.15100669860839844, 0.22786998748779297, 0.2587549686431885, 0.20965051651000977, 0.24969935417175293, 0.14922547340393066, 0.15094828605651855, 0.15125489234924316, 0.1568610668182373, 1.714106559753418, 0.20992541313171387, 0.5229642391204834, 0.14905619621276855, 0.45494842529296875, 0.1493222713470459]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",40.62672305107117
19,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,13,17,0,10.514047622680664,"[0.21254491806030273, 2.710115909576416, 0.31702709197998047, 1.262507438659668, 0.15539145469665527, 0.15018582344055176, 0.15060091018676758, 0.2153165340423584, 0.21483874320983887, 0.24349546432495117, 1.1457314491271973, 0.14994454383850098, 0.15645742416381836, 0.15211033821105957, 0.252056360244751, 0.24010300636291504, 0.20347094535827637, 0.22519373893737793, 0.15450477600097656, 0.14782071113586426, 0.14962458610534668, 0.15038132667541504, 0.14854764938354492, 0.2512063980102539, 0.5172712802886963, 0.21948480606079102, 0.15344738960266113, 0.1462233066558838, 0.16734743118286133, 0.15109586715698242]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",40.54340100288391
8,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,17,13,0,11.25923228263855,"[0.1818094253540039, 0.1790482997894287, 0.18688583374023438, 0.17973566055297852, 0.1782536506652832, 0.17304062843322754, 0.1606132984161377, 2.202171564102173, 0.16103911399841309, 0.1807265281677246, 0.1863999366760254, 0.20402097702026367, 0.1533651351928711, 1.8358607292175293, 0.15998172760009766, 2.2006382942199707, 0.19615483283996582, 0.4886360168457031, 0.15335345268249512, 0.15075421333312988, 0.15073299407958984, 0.15342378616333008, 0.2023026943206787, 0.18222975730895996, 0.21151018142700195, 0.18411970138549805, 0.150590181350708, 0.14889001846313477, 0.15438294410705566, 0.20856070518493652]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.28296422958374
10,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,14,16,0,11.284991979598999,"[0.17862939834594727, 0.20236825942993164, 0.1680281162261963, 0.2609591484069824, 0.4924004077911377, 0.14934849739074707, 0.15131425857543945, 0.7348394393920898, 0.900078535079956, 0.17908406257629395, 0.1682748794555664, 0.16692638397216797, 0.2199850082397461, 2.1883978843688965, 0.16365981101989746, 0.14986801147460938, 1.8239905834197998, 0.16744375228881836, 0.14861130714416504, 0.1484982967376709, 0.15625929832458496, 0.1471412181854248, 0.16319537162780762, 0.1757056713104248, 1.09946870803833, 0.17586040496826172, 0.15105557441711426, 0.15042781829833984, 0.15149998664855957, 0.1516718864440918]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.31377935409546
24,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,14,16,0,10.777780294418335,"[0.24349689483642578, 0.21384024620056152, 0.5019030570983887, 0.23846888542175293, 0.20900893211364746, 0.15164828300476074, 0.1519775390625, 0.14949703216552734, 1.9749031066894531, 0.21193861961364746, 0.24821257591247559, 0.1477031707763672, 0.4566524028778076, 0.1589670181274414, 0.14748287200927734, 0.15546631813049316, 0.2472057342529297, 0.21113848686218262, 0.5331716537475586, 0.1553349494934082, 0.14945220947265625, 0.14950990676879883, 0.15115809440612793, 0.14625954627990723, 0.2521505355834961, 1.2575933933258057, 0.26694631576538086, 1.593179702758789, 0.15158867835998535, 0.15192413330078125]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",40.804935693740845
9,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,13,17,0,11.850327730178833,"[0.21678876876831055, 0.24189281463623047, 0.24006032943725586, 0.24610471725463867, 0.25737881660461426, 0.1525709629058838, 0.15633440017700195, 0.1532905101776123, 1.6145901679992676, 0.2762947082519531, 0.22815489768981934, 0.21889305114746094, 0.2139286994934082, 0.1497488021850586, 0.860306978225708, 0.15177154541015625, 0.15195941925048828, 0.2429795265197754, 0.21105527877807617, 0.20081353187561035, 0.3764677047729492, 0.15225815773010254, 0.1537151336669922, 0.15087532997131348, 0.14942097663879395, 0.4656033515930176, 3.766589879989624, 0.15141034126281738, 0.15038776397705078, 0.1486811637878418]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.87557768821716
21,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,13,17,0,11.764950037002563,"[0.32793092727661133, 0.3250112533569336, 0.34320545196533203, 0.3027231693267822, 0.3398282527923584, 0.1470353603363037, 0.1524369716644287, 0.15580224990844727, 0.1578381061553955, 0.3182494640350342, 0.9742534160614014, 0.40633726119995117, 0.14920568466186523, 0.15346479415893555, 0.1570301055908203, 0.16049528121948242, 0.15874195098876953, 0.28599071502685547, 0.33478713035583496, 0.31794047355651855, 0.15419840812683105, 0.15268731117248535, 0.1492762565612793, 0.14768195152282715, 0.15415024757385254, 3.1526691913604736, 0.3252432346343994, 0.6082851886749268, 1.0830156803131104, 0.1694345474243164]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.79252624511719
13,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,15,15,0,13.688072681427002,"[0.1870417594909668, 0.17831969261169434, 0.1990039348602295, 0.18267345428466797, 2.2832984924316406, 2.134181022644043, 2.914308786392212, 0.17993378639221191, 0.4529879093170166, 0.1584019660949707, 0.15014028549194336, 0.14933466911315918, 0.16447997093200684, 0.17914199829101562, 0.19752764701843262, 0.17541837692260742, 0.1480882167816162, 0.14748668670654297, 0.14819669723510742, 0.15178847312927246, 0.5868735313415527, 0.18035006523132324, 0.19789552688598633, 0.19089078903198242, 0.17775869369506836, 1.169238567352295, 0.15120625495910645, 0.14977216720581055, 0.205153226852417, 0.19718003273010254]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",43.71561241149902
